"combination","mtry","ntree","nodesize","thr_value","Sens_train","F1_train","B.Accuracy_train","TSS_train","AUC_train","Sens_test","F1_test","B.Accuracy_test","TSS_test","AUC_test"
1444,3,4000,110,0.477763764167696,0.894980694980695,0.17314980978953,0.808735454195739,0.617470908391479,0.808735454195739,0.88125,0.171273261532953,0.803990336028297,0.607980672056594,0.803990336028297
1445,4,4000,110,0.447798933821873,0.905791505791506,0.167895710536814,0.806917725367025,0.613835450734049,0.806917725367025,0.875,0.164199331401064,0.795003789792825,0.590007579585649,0.795003789792825
1446,5,4000,110,0.46354651674505,0.896525096525096,0.172307407334475,0.809053052114045,0.618106104228089,0.809053052114045,0.878125,0.169968842836519,0.802377305457302,0.604754610914603,0.802377305457302
1447,6,4000,110,0.438066655067448,0.906563706563707,0.16849425015554,0.808377193602601,0.616754387205202,0.808377193602601,0.884375,0.165857590981267,0.799943942647802,0.599887885295604,0.799943942647802
1448,7,4000,110,0.417163866731571,0.915057915057915,0.166043814565935,0.808368710022959,0.616737420045918,0.808368710022959,0.88125,0.162046972110999,0.794945363820111,0.589890727640222,0.794945363820111
1449,8,4000,110,0.430056665505459,0.905791505791506,0.168705810692937,0.807965837502395,0.61593167500479,0.807965837502395,0.875,0.16563121376434,0.796368115209702,0.592736230419404,0.796368115209702
1450,9,4000,110,0.415912442272935,0.906563706563706,0.166885800053217,0.806154690761333,0.612309381522666,0.806154690761333,0.871875,0.162343950871086,0.791925372662961,0.583850745325922,0.791925372662961
1451,10,4000,110,0.436314802038241,0.891891891891892,0.168741093583352,0.803882554103542,0.607765108207083,0.803882554103542,0.859375,0.165681788236382,0.791739041182415,0.583478082364831,0.791739041182415
1452,11,4000,110,0.430333070548576,0.891891891891892,0.169840055948391,0.80458971409849,0.609179428196981,0.80458971409849,0.859375,0.166719115738283,0.792143285750379,0.584286571500758,0.792143285750379
1453,12,4000,110,0.423126942729219,0.893436293436293,0.169240519458726,0.804591615590479,0.609183231180958,0.804591615590479,0.859375,0.165593195659639,0.791334796614452,0.582669593228904,0.791334796614452
1454,13,4000,110,0.416721322647717,0.897297297297297,0.168737835833197,0.805107797531083,0.610215595062167,0.805107797531083,0.8625,0.164789118414166,0.791381379484588,0.582762758969177,0.791381379484588
1455,14,4000,110,0.434626186607821,0.881853281853282,0.171682354712447,0.803472416908457,0.606944833816914,0.803472416908457,0.846875,0.168872308979062,0.790744220565942,0.581488441131885,0.790744220565942
1456,15,4000,110,0.455659250695766,0.87027027027027,0.174393218243554,0.802454241082856,0.604908482165712,0.802454241082856,0.84375,0.172510206665473,0.793375757958565,0.58675151591713,0.793375757958565
1457,2,5000,110,0.55498724270978,0.866409266409266,0.182555130294825,0.807721617672369,0.615443235344738,0.807721617672369,0.85,0.178628126307469,0.800593734209197,0.601187468418393,0.800593734209197
1458,3,5000,110,0.493132604872018,0.887258687258687,0.176105455734487,0.808738574592849,0.617477149185698,0.808738574592849,0.8625,0.171425017828596,0.797849292572006,0.595698585144012,0.797849292572006
1459,4,5000,110,0.476095383772386,0.891891891891892,0.173359732703038,0.807784561932813,0.615569123865626,0.807784561932813,0.875,0.170207234529142,0.800915866599292,0.601831733198585,0.800915866599293
1460,5,5000,110,0.442721947937902,0.906563706563707,0.168844557581722,0.808667634314812,0.617335268629624,0.808667634314812,0.878125,0.164935512091746,0.797021064931784,0.594042129863567,0.797021064931784
1461,6,5000,110,0.437030853376685,0.906563706563707,0.168497576667993,0.808377193602601,0.616754387205202,0.808377193602601,0.884375,0.165992671593401,0.800095534360788,0.600191068721576,0.800095534360788
1462,7,5000,110,0.420444038732063,0.914285714285714,0.16693508081905,0.809106488914546,0.618212977829091,0.809106488914546,0.88125,0.162812812273507,0.795753852956038,0.591507705912077,0.795753852956038
1463,8,5000,110,0.417059105333447,0.911969111969112,0.165987234379243,0.807392562045927,0.614785124091855,0.807392562045927,0.890625,0.164125787236519,0.800138169530066,0.600276339060132,0.800138169530066
1464,9,5000,110,0.435123695368401,0.898069498069498,0.168773501357668,0.805468642203078,0.610937284406157,0.805468642203078,0.8625,0.164018202890859,0.790825543203638,0.581651086407276,0.790825543203638
1465,10,5000,110,0.437986270745822,0.891119691119691,0.169155610811518,0.804039451570705,0.608078903141411,0.804039451570705,0.859375,0.166525399612048,0.792547530318342,0.585095060636685,0.792547530318342
1466,11,5000,110,0.426585181312264,0.894208494208494,0.16939922391239,0.804914576691316,0.609829153382632,0.804914576691316,0.859375,0.166231947409181,0.791739041182416,0.583478082364831,0.791739041182416
1467,12,5000,110,0.426525350835619,0.891119691119691,0.169895287823463,0.80458244942397,0.60916489884794,0.80458244942397,0.859375,0.166576647509138,0.792446469176352,0.584892938352703,0.792446469176352
1468,13,5000,110,0.414747514299836,0.897297297297297,0.168334320905791,0.80466582253424,0.609331645068481,0.80466582253424,0.8625,0.164177553490557,0.790724482061647,0.581448964123295,0.790724482061647
1469,14,5000,110,0.443548588111098,0.877220077220077,0.173311772827436,0.803378317433122,0.606756634866245,0.803378317433122,0.84375,0.170155723121054,0.790899759979788,0.581799519959575,0.790899759979788
1470,15,5000,110,0.445332728439598,0.874903474903475,0.172390996330314,0.801916947705557,0.603833895411115,0.801916947705557,0.85,0.169519448563489,0.79255937342092,0.585118746841839,0.79255937342092
1471,2,6000,110,0.558096989574481,0.863320463320463,0.18354123731083,0.807679931117234,0.615359862234468,0.807679931117234,0.846875,0.17988929480505,0.800698743052047,0.601397486104093,0.800698743052047
1472,3,6000,110,0.47196408169357,0.8996138996139,0.171742295783508,0.808930576527495,0.617861153054991,0.808930576527495,0.865625,0.166365610117847,0.794207143759474,0.588414287518949,0.794207143759474
1473,4,6000,110,0.443453601718379,0.912741312741313,0.166807340857118,0.807778662432028,0.615557324864055,0.807778662432028,0.896875,0.164259546533135,0.801999905255179,0.603999810510359,0.801999905255179
1474,5,6000,110,0.457703262859838,0.898069498069498,0.171462926997202,0.808688745751506,0.617377491503012,0.808688745751506,0.878125,0.168684738189385,0.80106351061142,0.60212702122284,0.80106351061142
1475,6,6000,110,0.446330057708943,0.903474903474903,0.169825288800457,0.808840621329572,0.617681242659144,0.808840621329572,0.88125,0.167158843839867,0.800554257200606,0.601108514401213,0.800554257200606
1476,7,6000,110,0.43432892249748,0.905791505791506,0.16867451253447,0.808205766786396,0.616411533572791,0.808205766786396,0.875,0.165299324004639,0.796267054067711,0.592534108135422,0.796267054067711
1477,8,6000,110,0.418301133968918,0.911969111969112,0.165948747771525,0.80740518990298,0.61481037980596,0.80740518990298,0.884375,0.162665835549306,0.796608924962102,0.593217849924204,0.796608924962102
1478,9,6000,110,0.420521223459095,0.901930501930502,0.166842259722834,0.804759922009575,0.609519844019149,0.804759922009575,0.86875,0.162232961114864,0.790767117230925,0.58153423446185,0.790767117230925
1479,10,6000,110,0.451787249516545,0.884942084942085,0.171549515484367,0.804057101316856,0.608114202633713,0.804057101316856,0.853125,0.168685271976283,0.79245436457807,0.58490872915614,0.79245436457807
1480,11,6000,110,0.429263298996617,0.893436293436293,0.169801796248605,0.805008334873217,0.610016669746433,0.805008334873217,0.85625,0.166150189125761,0.790631316321374,0.581262632642749,0.790631316321374
1481,12,6000,110,0.434625529420507,0.888030888030888,0.1708789816434,0.804616530011151,0.609233060022301,0.804616530011151,0.85625,0.167691399141855,0.792602008590197,0.585204017180394,0.792602008590197
1482,13,6000,110,0.436400894381083,0.886486486486487,0.171565015540555,0.804286304235793,0.608572608471586,0.804286304235793,0.853125,0.16803084949349,0.791191100303183,0.582382200606367,0.791191100303183
1483,14,6000,110,0.432468305018415,0.881853281853282,0.171688226970966,0.803320882623825,0.60664176524765,0.803320882623825,0.85,0.169218112101626,0.791953006568974,0.583906013137948,0.791953006568974
1484,15,6000,110,0.454463098293622,0.86949806949807,0.174715946897845,0.802333325694861,0.604666651389723,0.802333325694861,0.8375,0.171166073116089,0.790048635674583,0.580097271349166,0.790048635674583
1485,2,7000,110,0.563694350445934,0.857915057915058,0.185318102130039,0.807224986969904,0.614449973939808,0.807224986969904,0.8375,0.180464170794462,0.797931404749874,0.595862809499747,0.797931404749874
1486,3,7000,110,0.486753394749061,0.892664092664093,0.175027950009138,0.809004100884389,0.618008201768778,0.809004100884388,0.859375,0.16845487348546,0.793457080596261,0.586914161192521,0.793457080596261
1487,4,7000,110,0.470427698667282,0.897297297297297,0.172174541224581,0.808201622508985,0.616403245017969,0.808201622508984,0.88125,0.169257055337884,0.801766990904497,0.603533981808994,0.801766990904497
1488,5,7000,110,0.460140436140017,0.897297297297297,0.171946359438845,0.808908782503934,0.617817565007867,0.808908782503934,0.88125,0.169983228075115,0.803383969176352,0.606767938352704,0.803383969176352
1489,6,7000,110,0.447839422743221,0.901930501930502,0.169760631728953,0.808257838413161,0.616515676826322,0.808257838413161,0.88125,0.167591969164924,0.80095850176857,0.60191700353714,0.80095850176857
1490,7,7000,110,0.431982268444742,0.907335907335907,0.16812551045196,0.808182412564279,0.616364825128558,0.808182412564279,0.88125,0.16533312746689,0.798381442647802,0.596762885295604,0.798381442647802
1491,8,7000,110,0.411854834352959,0.914285714285714,0.165287855071686,0.807376472498331,0.614752944996663,0.807376472498331,0.890625,0.162467306960983,0.798369599545225,0.59673919909045,0.798369599545225
1492,9,7000,110,0.428665389171035,0.898069498069498,0.168037316111607,0.804622575780551,0.609245151561101,0.80462257578055,0.865625,0.16372753141764,0.791175309499748,0.582350618999495,0.791175309499747
1493,10,7000,110,0.450856905433651,0.884942084942085,0.171310137746445,0.803905567032224,0.607811134064449,0.803905567032224,0.853125,0.168905915115197,0.792707017433047,0.585414034866094,0.792707017433047
1494,11,7000,110,0.435790180039235,0.89034749034749,0.170812056140068,0.805168694030924,0.610337388061848,0.805168694030924,0.85,0.166953136732209,0.789628600303183,0.579257200606367,0.789628600303183
1495,12,7000,110,0.430254547734401,0.89034749034749,0.169949706478564,0.804549929035344,0.609099858070688,0.804549929035344,0.8625,0.167659466520401,0.794665866599293,0.589331733198585,0.794665866599293
1496,13,7000,110,0.422634609830488,0.894208494208494,0.169247105109123,0.804573624550894,0.609147249101789,0.804573624550894,0.859375,0.165658123747856,0.790930552046488,0.581861104092976,0.790930552046488
1497,14,7000,110,0.441401401349728,0.877220077220077,0.173093951563973,0.803138388149122,0.606276776298244,0.803138388149122,0.84375,0.169623930801239,0.790343923698838,0.580687847397676,0.790343923698838
1498,15,7000,110,0.453935262957837,0.86949806949807,0.174827302448835,0.802409092837177,0.604818185674354,0.802409092837177,0.8375,0.170973543998057,0.789846513390601,0.579693026781203,0.789846513390601
1499,2,8000,110,0.568462535338588,0.855598455598456,0.18699787409194,0.807796702227817,0.615593404455635,0.807796702227817,0.834375,0.181280454274288,0.797531107882769,0.595062215765538,0.797531107882769
1500,3,8000,110,0.488328257560194,0.891119691119691,0.175501383976112,0.809141105819979,0.618282211639959,0.809141105819979,0.865625,0.169996805582442,0.797137916877211,0.594275833754422,0.797137916877211
1501,4,8000,110,0.471658725934701,0.896525096525097,0.172615850788483,0.80845954283257,0.61691908566514,0.80845954283257,0.88125,0.169870466935425,0.802474418898434,0.604948837796867,0.802474418898434
1502,5,8000,110,0.458403922436347,0.898841698841699,0.17158953516891,0.809024334709396,0.618048669418792,0.809024334709396,0.88125,0.16923152727521,0.802575480040425,0.605150960080849,0.802575480040425
1503,6,8000,110,0.430143160669496,0.909652509652509,0.167678977126557,0.808418880157736,0.616837760315472,0.808418880157736,0.878125,0.164013669240786,0.795959922940879,0.591919845881758,0.795959922940879
1504,7,8000,110,0.415915708482524,0.915057915057915,0.165828743159703,0.808280315023591,0.616560630047181,0.808280315023591,0.890625,0.162968740480875,0.799026496968166,0.598052993936331,0.799026496968166
1505,8,8000,110,0.420598192309198,0.90965250965251,0.16625709138152,0.806979304453733,0.613958608907466,0.806979304453733,0.88125,0.162563509421163,0.795551730672056,0.591103461344113,0.795551730672056
1506,9,8000,110,0.423811194693404,0.899613899613899,0.167298611924817,0.804384547988538,0.608769095977077,0.804384547988538,0.86875,0.163234897148756,0.791727198079839,0.583454396159677,0.791727198079838
1507,10,8000,110,0.451909451525989,0.884942084942085,0.171509320715463,0.804094984888014,0.608189969776029,0.804094984888014,0.853125,0.168795324264831,0.792555425720061,0.585110851440121,0.792555425720061
1508,11,8000,110,0.429812521619187,0.893436293436293,0.169667766670953,0.805235636300165,0.610471272600329,0.805235636300165,0.85625,0.166472769746637,0.791288213744315,0.582576427488631,0.791288213744315
1509,12,8000,110,0.423216682303559,0.893436293436293,0.169220648055562,0.804743149875111,0.609486299750222,0.804743149875111,0.859375,0.166023152391842,0.791890632895402,0.583781265790804,0.791890632895402
1510,13,8000,110,0.429293978161887,0.888803088803089,0.170683572852958,0.804257586831144,0.608515173662288,0.804257586831144,0.85625,0.166773228165742,0.791187152602324,0.582374305204649,0.791187152602324
1511,14,8000,110,0.460973891878271,0.867181467181467,0.176613586617011,0.802905040952774,0.605810081905548,0.802905040952774,0.834375,0.173799154108078,0.790861072511369,0.581722145022739,0.790861072511369
1512,15,8000,110,0.438450981307125,0.876447876447877,0.17240505302577,0.802019872053967,0.604039744107935,0.802019872053967,0.84375,0.16760534431305,0.788423762001011,0.576847524002021,0.78842376200101
1513,2,9000,110,0.563753396711357,0.858687258687259,0.185339367023682,0.807333274500846,0.614666549001692,0.807333274500846,0.83125,0.179233388447484,0.794452690752906,0.588905381505811,0.794452690752906
1514,3,9000,110,0.468501552915772,0.902702702702703,0.171156760060188,0.809098541653157,0.618197083306314,0.809098541653157,0.865625,0.165399473520681,0.792943879484588,0.585887758969176,0.792943879484588
1515,4,9000,110,0.469608397629304,0.897297297297297,0.172231431777392,0.808340528936564,0.616681057873128,0.808340528936564,0.88125,0.169829145725838,0.802423888327438,0.604847776654876,0.802423888327438
1516,5,9000,110,0.46201276700264,0.897297297297297,0.172303376819185,0.80922447893025,0.6184489578605,0.80922447893025,0.88125,0.169969672960026,0.803333438605356,0.606666877210713,0.803333438605356
1517,6,9000,110,0.43663446300464,0.906563706563706,0.168738446528783,0.808528727887233,0.617057455774465,0.808528727887233,0.878125,0.165458757531364,0.797425309499747,0.594850618999494,0.797425309499747
1518,7,9000,110,0.433084932788681,0.906563706563706,0.168352167939562,0.808200403603864,0.616400807207727,0.808200403603864,0.88125,0.165574414512055,0.798634095502779,0.597268191005558,0.798634095502779
